x,y,name,vicinity,place_id,types,rating,user_ratings_total,lat,lng,type
52.174352662519,21.077346121059,Moja Przychodnia NZOZ Warszawa,"ul, Stanisława Lentza 35, Warszawa",ChIJuRothm8tGUcRJ2wKFO2XxeM,"doctor,health",5,7,52.1709402,21.0715699,doctor
52.174352662519,21.077346121059,Specjalistyczny gabinet lekarski. Pracownia diagnostyki cytologicznej i kolposkopowej,"Kosiarzy 37, Warszawa",ChIJm5QaXlotGUcR81PXOZ0jY3Y,"doctor,health",5,1,52.16849299999999,21.0760634,doctor
52.174352662519,21.077346121059,Gabinet Psychoterapii,"Goplańska 25, Warszawa",ChIJgdbywqkyGUcRFLj4bfmwNeY,"doctor,health",NA,NA,52.175554,21.067863,doctor
52.174094257965,21.091964185122,Wilanowskie Centrum Integracji Sensorycznej - rehabilitacja i sensoryka Warszawa,"Chorągwi Pancernej 66, Warszawa",ChIJeYEiv08tGUcRyLCVai3TDgg,"physiotherapist,doctor,health,store",5,1,52.1700008,21.0846053,doctor
52.173834043143,21.10658202783,Novadentis - Stomatologia,"Syta 120, Warszawa",ChIJw5HzPzQtGUcR2fJaJtUGwZo,"doctor,dentist,health",5,2,52.1713748,21.1070438,doctor
52.173834043143,21.10658202783,ALERGOLOGIA I PEDIATRIA: dr n. med. Adama Sybilskiego,"Syta 120, Zawady",ChIJw5HzPzQtGUcRtWv6LimiyAs,"doctor,health",NA,NA,52.1710919,21.1069579,doctor
52.173834043143,21.10658202783,"Rudzińska-Chazan Maria, dr nauk med. Spec. pediatra, neonatolog","Bruzdowa 109C, Warszawa",ChIJQx0iMjItGUcRZRcPqtkPk9w,"doctor,health",3,4,52.16941689999999,21.112769,doctor
52.172775082453,21.165051154284,Uslugi Fizjoterapii,"Celulozy 117 G, Warszawa",ChIJsUKttUvTHkcRfJbMqtocMCw,"doctor,health",NA,NA,52.1676569,21.170014,doctor
52.172234742169,21.194284349321,UNI CLINIC - plastic surgery clinic,"Przewodowa 123, Warszawa",ChIJ99iWkVrTHkcR_dgbXj9SMFI,"doctor,health",3,2,52.1717102,21.1908414,doctor
52.172234742169,21.194284349321,Aldona Ceregra Gabinet dermatologiczny i pediatryczny,"Patriotów 100, Warszawa",ChIJBSbL06jUHkcRF_gmsoReNzE,"doctor,health",4,5,52.1722473,21.2014347,doctor
52.172234742169,21.194284349321,Al-med,"Patriotów 173, Warszawa",ChIJ6YtN1VzTHkcR_lWc2oM5RKQ,"doctor,health",NA,NA,52.178418,21.1937536,doctor
52.172234742169,21.194284349321,JK Clinic,"Patriotów 110, Warszawa",ChIJCYhJWarTHkcRgioEXLE_PFk,"doctor,health",5,1,52.1738928,21.2002843,doctor
52.172234742169,21.194284349321,"Gołębiewska Monika, lek. med. pediatra, neonatolog","Patriotów 173, Warszawa",ChIJweCU1VzTHkcRIcbogQ5rQJ8,"doctor,health",5,1,52.17829,21.1938451,doctor
52.171961857271,21.208900599402,Aldona Ceregra Gabinet dermatologiczny i pediatryczny,"Patriotów 100, Warszawa",ChIJBSbL06jUHkcRF_gmsoReNzE,"doctor,health",4,5,52.1722473,21.2014347,doctor
52.171961857271,21.208900599402,JK Clinic,"Patriotów 110, Warszawa",ChIJCYhJWarTHkcRgioEXLE_PFk,"doctor,health",5,1,52.1738928,21.2002843,doctor
52.171961857271,21.208900599402,Gabinet stomatologiczny Luxdent,"Gruntowa 35, Warszawa",ChIJkwbhnKXUHkcRAv_430AtnCQ,"doctor,health",NA,NA,52.16693679999999,21.21496209999999,doctor
52.186768782997,20.873048564621,"Bielicki Piotr, lek. med. Spec. chorób wewnętrzych i chorób płuc","Górna Droga 12, Warszawa",ChIJ94FlpP00GUcRfNYzgG6kBTM,"doctor,health",1,1,52.1845924,20.8690713,doctor
52.186768782997,20.873048564621,"Mizerski Ireneusz, lek. med. Gabinet internistyczny","Michałowicza 54, Warszawa",ChIJP7zzauQ0GUcRCCJWz75teF8,"doctor,health",5,2,52.18802340000001,20.8808563,doctor
52.186535653577,20.887672510629,"NOVA ESTETICA Clinic Dental, Implants, Dentist","Tomcia Palucha 37, Warszawa",ChIJr4FUR-k0GUcRt1I6GYMa_Yc,"doctor,dentist,health",4.2,31,52.1885687,20.894421,doctor
52.186535653577,20.887672510629,Kolorowa Ortodoncja,"Kolorowa 19/lok. 133, Warszawa",ChIJDW_kzeg0GUcRLaRb33nxuck,"doctor,dentist,health",4.6,14,52.18831019999999,20.8907108,doctor
52.186535653577,20.887672510629,Private dental practice Lilladent,"Generała Kazimierza Sosnkowskiego 10, Warszawa",ChIJOYe1l-g0GUcRkT3iK9vLWIM,"dentist,doctor,health",NA,NA,52.189196,20.8904179,doctor
52.186535653577,20.887672510629,Akademia Ruchu,"Spisaka 26, Warszawa",ChIJUTHwfeU0GUcRpO5Oz2uXCxQ,"doctor,health",NA,NA,52.1855387,20.8853611,doctor
52.186535653577,20.887672510629,Centrum Rehabilitacji Amodent,"Skoroszewska 11/lok. U12-15, Warszawa",ChIJJ_DMD-w0GUcRUDudQ8SVlHA,"doctor,health",2.5,8,52.18597619999999,20.8962947,doctor
52.186535653577,20.887672510629,"NZOZ ""FORM"" Rehabilitation","Kolorowa 19/lok. 150, Warszawa",ChIJy8lOzug0GUcRiENJO7ja9Mo,"doctor,health",3.3,3,52.1878915,20.8910662,doctor
52.186535653577,20.887672510629,Poradnia Podstawowej Opieki Zdrowotnej dla Dzieci i Dorosłych Przychodni Rejonowo - Specjalistycznej SZPZLO Warszawa-Ochota,"Generała Kazimierza Sosnkowskiego 18, Warszawa",ChIJ-zYO0uc0GUcRZbd1PbLubAc,"doctor,health",2.7,3,52.191686,20.8884173,doctor
52.186535653577,20.887672510629,Orticus Centrum Terapii Widzenia i Rozwoju,"Spisaka 52, Warszawa",ChIJO9yRinE1GUcRxvscEySMsLk,"doctor,health",NA,NA,52.18853679999999,20.8844346,doctor
52.186535653577,20.887672510629,Salon Optyczny Morawscy Ursus,"Generała Kazimierza Sosnkowskiego 11, Warszawa",ChIJ3c-iJuY0GUcRmgCtQTd8mjo,"doctor,health,store",4,3,52.1898922,20.8879499,doctor
52.186535653577,20.887672510629,DAGDERM | DERMATOLOGIA | MEDYCYNA ESTETYCZNA,"ul, Tomcia Palucha 37/lok. U2, Warszawa",ChIJJTpzUQM1GUcR0U0j0hJ2v30,"doctor,health",5,7,52.18805279999999,20.8939769,doctor
52.186535653577,20.887672510629,"Mizerski Ireneusz, lek. med. Gabinet internistyczny","Michałowicza 54, Warszawa",ChIJP7zzauQ0GUcRCCJWz75teF8,"doctor,health",5,2,52.18802340000001,20.8808563,doctor
52.186535653577,20.887672510629,przychodnia laryngologiczna,"18, Oskara Sosnowskiego, Warszawa",ChIJ-zYO0uc0GUcRql62yv-3tH0,"doctor,health",4,2,52.1911419,20.8888108,doctor
52.186535653577,20.887672510629,Optyk Optomeria,"Pużaka 1, Warszawa",ChIJQ2IdUeg0GUcRsOJIqMwqo7E,"doctor,health,store",4,12,52.1907116,20.892664,doctor
52.186535653577,20.887672510629,"USG PO ZDROWIE usg piersi, tarczycy, brzucha, węzłów chłonnych, echo serca.Warszawa, Ursus.","Drzymały 13/14, Warszawa",ChIJmU2bUZ81GUcRaNJDeYnRWHc,"doctor,health",NA,NA,52.1920162,20.8863618,doctor
52.186535653577,20.887672510629,Zakład rehabilitacji i fizykoterapii SZPZLO Warszawa-Ochota,"1 Maja 13, Warszawa",ChIJqTAa4Oc0GUcRNcWWeiMEEOc,"doctor,health",4.7,3,52.1921889,20.8900417,doctor
52.186300712465,20.902296256728,"NOVA ESTETICA Clinic Dental, Implants, Dentist","Tomcia Palucha 37, Warszawa",ChIJr4FUR-k0GUcRt1I6GYMa_Yc,"doctor,dentist,health",4.2,31,52.1885687,20.894421,doctor
52.186300712465,20.902296256728,Medical Center Platany,"Ryżowa 44, Warszawa",ChIJcRxpAcA0GUcRRRlVq3mu3u4,"doctor,health",3.6,35,52.1912751,20.9070942,doctor
52.186300712465,20.902296256728,Centrum Rehabilitacji Amodent,"Skoroszewska 11/lok. U12-15, Warszawa",ChIJJ_DMD-w0GUcRUDudQ8SVlHA,"doctor,health",2.5,8,52.18597619999999,20.8962947,doctor
52.186300712465,20.902296256728,Przychodnia Family Medica,"Aleksandra Prystora 4/4, Warszawa",ChIJH8okEJU0GUcRATmxGjleREg,"doctor,health",5,9,52.188109,20.9081799,doctor
52.186300712465,20.902296256728,Centrum Stomatologiczne Skorosze,"Chełmońskiego 2, Warszawa",ChIJ0fbI9sE0GUcRDEzX4vsuVZU,"dentist,doctor,health",4.3,38,52.19238609999999,20.8999832,doctor
52.186300712465,20.902296256728,Indywidualna Praktyka Lekarska w Miejscu Wezwania,"Skoroszewska 8, Warszawa",ChIJKaUK_sE0GUcRUbxFVar4oj4,"doctor,health",3,1,52.1916307,20.9008866,doctor
52.186300712465,20.902296256728,HOPSS! Centrum Rehabilitacji dla Dzieci i Niemowląt,"Centralna 27, Opacz-Kolonia",ChIJtbjtwaE1GUcROFqVbBDJN70,"doctor,health",5,3,52.181688,20.9045841,doctor
52.186300712465,20.902296256728,"dr n. med. Maciej Stryga, chirurg naczyniowy Warszawa","Ryżowa 44, Warszawa",ChIJNXgICcA0GUcRM6KNxzohOg0,"doctor,health",NA,NA,52.190568,20.9063969,doctor
52.186300712465,20.902296256728,DAGDERM | DERMATOLOGIA | MEDYCYNA ESTETYCZNA,"ul, Tomcia Palucha 37/lok. U2, Warszawa",ChIJJTpzUQM1GUcR0U0j0hJ2v30,"doctor,health",5,7,52.18805279999999,20.8939769,doctor
52.186063959721,20.916919801372,Clinic Ursus Sp. o.o.,"Dzieci Warszawy 11/lok. U1, Warszawa",ChIJyz_jN740GUcRhLYAbJc5MkQ,"doctor,health",3,46,52.1906669,20.9122318,doctor
52.186063959721,20.916919801372,Przychodnia Family Medica,"Aleksandra Prystora 4/4, Warszawa",ChIJH8okEJU0GUcRATmxGjleREg,"doctor,health",5,9,52.188109,20.9081799,doctor
52.185585019563,20.946166280126,"Gryglicka Halina, lek. med. Spec. pediatra. Gabinet","Cyprysowa 1, Warszawa",ChIJ_QV6WmYzGUcRZLjbym54XYA,"doctor,health",NA,NA,52.17942499999999,20.9466472,doctor
52.185342832267,20.960789211148,Pietrzak K. Gabinet ginekologiczny,"Słowicza 52, Warszawa",ChIJ6YXth0QzGUcRcyWF11wVCGI,"doctor,health",NA,NA,52.18657330000001,20.9601734,doctor
52.185342832267,20.960789211148,Alvit. Prywatny gabinet ginekologiczno - endokrynologiczny. Filia,"Sabały 18, Warszawa",ChIJb9BdUUUzGUcREonl3CZvck8,"doctor,health",NA,NA,52.1910626,20.9600381,doctor
52.185098833571,20.975411934543,Przychodnia,"Szybowcowa 4, Warszawa",ChIJoUzl6T4zGUcR4zoQpcb_ADA,"doctor,health",NA,NA,52.1817139,20.9753726,doctor
52.184853023534,20.990034448767,"Ciesielska Jolanta, lek. med. Spec. dermatolog","Wawrzyńca Żuławskiego 2, Warszawa",ChIJ_zVB8jEzGUcRBWXEBnZbs3A,"doctor,health",5,2,52.1905381,20.9922999,doctor
52.184853023534,20.990034448767,My Dental Clinic,"Konstruktorska 10B, Warszawa",ChIJby_KXyUzGUcRKRkAEWgHRB8,"doctor,dentist,health",5,11,52.1871394,20.9886441,doctor
52.184853023534,20.990034448767,DetoksVIP,"Domaniewska 47/10, Warszawa",ChIJJ2_ErSUzGUcRNzC6IHWbkNU,"doctor,health",3.7,68,52.182914,20.9930967,doctor
52.184853023534,20.990034448767,FertiMedica Centrum Płodności Sp. z o.o. - Leczenie niepłodności,"Woronicza Qbik, Jana Pawła Woronicza 31/8, Warszawa",ChIJn2vGEO3MHkcRIeGUQz6RVYs,"doctor,health",4,21,52.188125,20.9947121,doctor
52.184853023534,20.990034448767,gabinet stomatologiczny,"Racjonalizacji 6/8, Warszawa",ChIJ7ZqoXSozGUcRDfIRLj1-7Wc,"doctor,health",5,1,52.1868258,20.9938879,doctor
52.184853023534,20.990034448767,Lux Med,"Iłżecka 24, Warszawa",ChIJByd-lDAzGUcRXlqTZv0Hq5k,"doctor,health",NA,NA,52.187968,20.985816,doctor
52.184853023534,20.990034448767,Family medicine clinic NZOZ,"Wawrzyńca Żuławskiego 2, Warszawa",ChIJ_zVB8jEzGUcRZMbMKW7meA0,"doctor,health",3.7,6,52.1905917,20.9924434,doctor
52.184853023534,20.990034448767,Styl Optyk Salon optyczny,"Styl Optyk, Wawrzyńca Żuławskiego 4/6, Warszawa",ChIJd8KdjjEzGUcRMlqy5xAOiEc,"doctor,health,store",4.8,20,52.1908604,20.9916097,doctor
52.184605402216,21.004656752277,Klinika stomatologiczna Malo Clinic,"Domaniewska 37, Warszawa",ChIJD_2CuY7MHkcRBLAlbOcmva0,"doctor,dentist,health",3.8,21,52.18286999999999,21.006861,doctor
52.184605402216,21.004656752277,Cabinet Gynecology - Maciej Lewandowski,"Oskara Langego 8, Warszawa",ChIJCzUd0NkyGUcRKjVIzCB3nD8,"doctor,health",NA,NA,52.1816354,21.0096608,doctor
52.184605402216,21.004656752277,Twoje Soczewki - Okulary korekcyjne - Badanie Wzroku - Optyk - Galeria Mokotów,"Wołoska 12, Warszawa",ChIJg--Tk9gyGUcRNX7pdT_NCqQ,"doctor,health,store",3.5,10,52.17970589999999,21.0044544,doctor
52.184605402216,21.004656752277,Centrum Medicover Wołoska,"Wołoska 22, Warszawa",ChIJH8VpSSgzGUcRc2YASurBMLg,"hospital,doctor,health",3.8,94,52.18493849999999,21.0044529,doctor
52.184605402216,21.004656752277,Beauty Poland - Plastic Surgery Poland,"Domaniewska 39A, Warszawa",ChIJE67zDdgyGUcRg-2LFxk8bdU,"doctor,health",5,2,52.181971,21.00555,doctor
52.184605402216,21.004656752277,ESTHETIC-ZONE WARSZAWA MEDYCYNA I GINEKOLOGIA ESTETYCZNA,"Aleja Wilanowska 368C/lok.U4, Warszawa",ChIJkZFAFNkyGUcR2RDjUS7qD6A,"doctor,health",5,2,52.17870199999999,21.008052,doctor
52.184605402216,21.004656752277,Mokotowskie Hospicjum Świętego Krzyża,"Magazynowa 14, Warszawa",ChIJe2krsCkzGUcRCgbiJvLXnqM,"doctor,health",4,3,52.1865109,21.005125,doctor
52.184605402216,21.004656752277,Horizon Medical Center - Klinika Chirurgii Plastycznej i Medycyny Regeneracyjnej,"Domaniewska 39A, Warszawa",ChIJXfS6CtgyGUcRiWVzCfVaP2w,"doctor,health",5,15,52.1819915,21.0045657,doctor
52.184605402216,21.004656752277,Stomatologia Medicover,"Wołoska 22A, Warszawa",ChIJaTRdkWQzGUcRCRBgt9A-_OM,"doctor,dentist,health",4.8,49,52.1847939,21.003197,doctor
52.184605402216,21.004656752277,Centrum Chirurgii Migreny w Warszawie - Operacyjne leczenie migreny,"Domaniewska 39A, Warszawa",ChIJw13TDEwzGUcRKjrozUnShb4,"doctor,health",NA,NA,52.18274109999999,21.0043705,doctor
52.184605402216,21.004656752277,SwissLaser laserowa korekcja wzroku Warszawa,"Domaniewska 39A, Warszawa",ChIJ04zJoKAzGUcR6DEqMPPl6Xs,"doctor,health",5,18,52.18274109999999,21.0043705,doctor
52.184605402216,21.004656752277,Dr n. med. Andrzej Suwara,"Domaniewska 39a, Warszawa",ChIJ__9P-iczGUcRN_zmetCN1ec,"doctor,health",NA,NA,52.18274109999999,21.0043706,doctor
52.184605402216,21.004656752277,Dr Andrzej Komor,"Domaniewska 39a, Warszawa",ChIJ__9P-iczGUcRAsAjOFSQ0i0,"doctor,health",NA,NA,52.18274109999999,21.0043706,doctor
52.184605402216,21.004656752277,"MEDI-LIFE MOKOTÓW Centrum Rozwoju: Psycholog, Psychiatra, Couch, Terapeuta Warszawa","Domaniewska 37, Warszawa",ChIJX5jTsYgvGUcRSFrTkwPuEXE,"hospital,doctor,health",5,2,52.18286989999999,21.0068606,doctor
52.184605402216,21.004656752277,Forsante,"Domaniewska 35, Warszawa",ChIJW7TWhNcyGUcRURxBoNEIT1s,"doctor,health",NA,NA,52.1831139,21.008989,doctor
52.184605402216,21.004656752277,Lynx Optique,"Wołoska 12, Warszawa",ChIJ21w5ktgyGUcRb0IOZw2h16M,"doctor,health,store",3,4,52.17944749999999,21.0046285,doctor
52.184605402216,21.004656752277,Andrzej Tomik,"Wołoska bud/22/1, Warszawa",ChIJP2leZrzTHkcRT5qkkauWGyE,"doctor,health",NA,NA,52.18975520000001,21.0017768,doctor
52.184605402216,21.004656752277,"Wojciechowski K., dr med. Praktyka specjalistyczna","Zygmunta Modzelewskiego 35, Warszawa",ChIJHWkHrNAyGUcRVo8_N4XtWLk,"doctor,health",NA,NA,52.18193519999999,21.0135788,doctor
52.184605402216,21.004656752277,Agnieszka Antczak - Judycka,"Wołoska bud/22/1, Warszawa",ChIJBVZ2VjHTHkcRIINxWT0-3pY,"doctor,health",NA,NA,52.1898078,21.001691,doctor
52.184605402216,21.004656752277,Agnieszka Strzałkowska,"Wołoska bud/22/1, Warszawa",ChIJP1s2bqnTHkcRR2IAz-x5Wmw,"doctor,health",NA,NA,52.1898868,21.0020343,doctor
52.184605402216,21.004656752277,Agnieszka Szabelska,"Wołoska bud/22/1, Warszawa",ChIJyTcbsSHTHkcRWQKJFbGIRhE,"doctor,health",NA,NA,52.1898868,21.00169099999999,doctor
52.184605402216,21.004656752277,Ewelina Mikocka – Dybcio,"Wołoska bud/22/1, Warszawa",ChIJXfD6LcvTHkcRVgP9KkfpypU,"doctor,health",NA,NA,52.1899394,21.0017768,doctor
52.184605402216,21.004656752277,Jolanta Strzelecka,"Wołoska bud/22/1, Warszawa",ChIJFbNQ8YvTHkcROe6NDWB4Xbg,"doctor,health",NA,NA,52.1899394,21.0017339,doctor
52.184605402216,21.004656752277,Joanna Bigdowska,"Wołoska bud/22/1, Warszawa",ChIJU1PoFUbTHkcRkT0u04CDR3o,"doctor,health",NA,NA,52.1899394,21.0017339,doctor
52.184605402216,21.004656752277,Sławomir Giżyński,"Wołoska bud/22/1, Warszawa",ChIJ_d3mxErTHkcRZuOsZ4EQ4J8,"doctor,health",NA,NA,52.18996569999999,21.0017339,doctor
52.184605402216,21.004656752277,Alina Lewandowska - Druka,"Wołoska bud/22/1, Warszawa",ChIJAdY1XKjTHkcR0zviTm-KdVA,"doctor,health",NA,NA,52.18996569999999,21.0016911,doctor
52.184605402216,21.004656752277,Alicja Karcz,"Wołoska bud/22/1, Warszawa",ChIJSShgJMLTHkcRT1WKu-Qs4ec,"doctor,health",NA,NA,52.18996569999999,21.0016911,doctor
52.184605402216,21.004656752277,Agnieszka Czyżewska,"Wołoska bud/22/1, Warszawa",ChIJr1jm_tnTHkcRdxu4pbbGOtQ,"doctor,health",NA,NA,52.18996569999999,21.0016911,doctor
52.184605402216,21.004656752277,Mateusz Zelik,"Wołoska bud/22/1, Warszawa",ChIJP_2oqVvTHkcRZbRc8TNQy3c,"doctor,health",NA,NA,52.189992,21.0017338,doctor
52.184605402216,21.004656752277,Zbigniew Makowski,"Wołoska bud/16/1, Warszawa",ChIJk2HIMBnTHkcRk3DbS3rabHk,"doctor,health",NA,NA,52.189992,21.0017338,doctor
52.184605402216,21.004656752277,Janusz Tyszka,"Wołoska bud/22/1, Warszawa",ChIJ2Uqre6TTHkcRnbm4DW-UG14,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Wojciech Janowicz,"Wołoska bud/22/1, Warszawa",ChIJM5Q9N8nTHkcRKYedUeglGuI,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Laura Ziuzia,"Wołoska bud/22/1, Warszawa",ChIJGQJqOQXTHkcRfaTsW3buvCg,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Elżbieta Kowalska - Olędzka,"Wołoska bud/22/1, Warszawa",ChIJcyzkOsnTHkcRYxMa4Fom9MU,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Elżbieta Kownacka - Stobnicka,"Wołoska bud/22/1, Warszawa",ChIJs5HKmF3THkcRZu_2ECfS2ko,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Małgorzata Maj - Pucek,"Wołoska bud/22/1, Warszawa",ChIJyXd8iOrTHkcRN6JnD5WDgHI,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Rafał Kopacz,"Wołoska bud/22/1, Warszawa",ChIJ36WI1RvTHkcRFZ2TvGYpZHY,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Grażyna Miksa,"Wołoska bud/22/1, Warszawa",ChIJzUDdkP_THkcRo4I8S8G0Oeo,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Konrad Grobelny,"Wołoska bud/22/1, Warszawa",ChIJja1BnirTHkcRXkSWO28x2dU,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Beata Stradomska - Baniecka,"Wołoska bud/22/1, Warszawa",ChIJvekTa17THkcRHbfIwwaNpxw,"doctor,health",5,1,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Monika Danis - Hącel,"Wołoska bud/22/1, Warszawa",ChIJEUuXFf7THkcR0o30qwr0G60,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Mateusz Gralewicz,"Wołoska bud/22/1, Warszawa",ChIJC8MGsIbTHkcRC8PKKwzY6Qc,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Marek Brzeziński,"Wołoska bud/22/1, Warszawa",ChIJlWklf3bTHkcR5W8as1MipcE,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Łukasz Malinowski,"Wołoska bud/22/1, Warszawa",ChIJKbkcp1fTHkcRrS2weZeBOHA,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Magdalena Kaczorowska – Frontczak,"Wołoska bud/22/1, Warszawa",ChIJZ2QWwYrTHkcRgD6KWNR4rs4,"doctor,health",NA,NA,52.189992,21.00169099999999,doctor
52.184605402216,21.004656752277,Grzegorz Lesisz,"Wołoska bud/22/1, Warszawa",ChIJ16VMI5zTHkcRqpC2SBKjLRA,"doctor,health",NA,NA,52.1900183,21.001734,doctor
52.184605402216,21.004656752277,Elżbieta Bogacka,"Wołoska bud/22/1, Warszawa",ChIJb9Pqet7THkcRndA6b7Qvnd0,"doctor,health",NA,NA,52.1900183,21.001734,doctor
52.184605402216,21.004656752277,Małgorzata Krasnodębska - Kiljańska,"Wołoska bud/22/1, Warszawa",ChIJBSPLlWzTHkcRZ40LZ8DhYKI,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Urszula Klej,"Wołoska bud/22/1, Warszawa",ChIJs4KsQS3THkcR6QJl3XLLqBM,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Michał Popow,"Wołoska bud/22/1, Warszawa",ChIJX29aFinTHkcROY1kFwmOe0I,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Katarzyna Kasprzycka,"Wołoska bud/22/1, Warszawa",ChIJt4OvInzTHkcRaSLnMDOOQIw,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Marek Sachadel,"Wołoska bud/22/1, Warszawa",ChIJ0eGB4HjTHkcR_aIhwToMCGY,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Dorota Wretowska,"Wołoska bud/22/1, Warszawa",ChIJgwQtYhXTHkcRmTpp2nqhtyc,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Joanna Ciołek,"Wołoska bud/22/1, Warszawa",ChIJb4aU5_bTHkcRHjHioMlQPRE,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Anna Ryszkowska,"Wołoska bud/22/1, Warszawa",ChIJMZKM8KrTHkcR0iXWpQIUH1g,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Katarzyna Dźwiarek,"Wołoska bud/22/1, Warszawa",ChIJeau5eLPTHkcRmQxZObw1HQc,"doctor,health",NA,NA,52.1900183,21.0016909,doctor
52.184605402216,21.004656752277,Kamila Uczniak,"Wołoska bud/22/1, Warszawa",ChIJ4yRZgazTHkcRi7Hr8gGxLq0,"doctor,health",NA,NA,52.19004460000001,21.0016911,doctor
52.184605402216,21.004656752277,Małgorzata Preś - Jachimowska,"Wołoska bud/22/1, Warszawa",ChIJwdfDW8fTHkcR5RtvXPmLFBI,"doctor,health",NA,NA,52.19004460000001,21.0016911,doctor
52.184605402216,21.004656752277,Anna Kozłowska,"Wołoska bud/22/1, Warszawa",ChIJ7ehRIRTTHkcRpes_M3i22BE,"doctor,health",NA,NA,52.19004460000001,21.0016911,doctor
52.184605402216,21.004656752277,Włodzimierz Gaworczyk,"Wołoska bud/22/1, Warszawa",ChIJ71QciQLTHkcRK969LzoDGys,"doctor,health",NA,NA,52.19004460000001,21.0016911,doctor
52.184355969679,21.019278843531,BTD Medica. Endokrynologia,"aleja Niepodległości 18, Warszawa",ChIJRVlJOtAyGUcRFRlsJZNYywk,"doctor,health",1,1,52.1841569,21.0206102,doctor
52.184355969679,21.019278843531,Corten Medic Medical Center,"Zygmunta Modzelewskiego 58, Warszawa",ChIJk8v5r9AyGUcRphXNdzeGcIU,"doctor,dentist,health",3.2,47,52.1819384,21.0144134,doctor
52.184355969679,21.019278843531,ACL-Vision-Okuliści,"aleja Niepodległości 20, Warszawa",ChIJVXnondEyGUcRN-nayPIOBMI,"doctor,health",4.6,12,52.184953,21.020084,doctor
52.184355969679,21.019278843531,Gold Clinic Medycyna i Ginekologia Estetyczna,"Wielicka 43/2, Warszawa",ChIJW1iLtNMyGUcRCa40HqNTDBU,"doctor,health",3,16,52.1873699,21.0215879,doctor
52.184355969679,21.019278843531,"Walenda J., lek. med. Pracownia protetyki okulistycznej","Zygmunta Modzelewskiego 60, Warszawa",ChIJF6taudAyGUcRstjhQIFJayQ,"doctor,health",5,5,52.1824648,21.0151839,doctor
52.184355969679,21.019278843531,Klinika Krajewski - Mokotów,"Bukowińska 22A/3, Warszawa",ChIJG1pTDs8yGUcRXLqeCsDq0Gk,"beauty_salon,doctor,health",4.2,34,52.1823206,21.0252149,doctor
52.184355969679,21.019278843531,Zdrowie Naszych Dzieci,"Bukowińska 26, Warszawa",ChIJ27r6mSzNHkcROooDzzaQUeo,"physiotherapist,doctor,health",NA,NA,52.1841857,21.0251054,doctor
52.184355969679,21.019278843531,"Śliwiński Jan, lek. med. internista","Bukowińska 26B, Warszawa",ChIJ60vcas4yGUcRomPBbaNUgwA,"doctor,health",1,1,52.18365599999999,21.025432,doctor
52.184355969679,21.019278843531,"Górska Małgorzata, lek. med. Spec. okulista","aleja Niepodległości 20, Warszawa",ChIJVXnondEyGUcRJLz5l0NXjcg,"doctor,health",NA,NA,52.184953,21.020084,doctor
52.184355969679,21.019278843531,lek. med. Piotr Szymanek,"aleja Niepodległości 20, Warszawa",ChIJ-93pndEyGUcRhTUZPS0qN8U,"doctor,health",NA,NA,52.184953,21.020084,doctor
52.184355969679,21.019278843531,Endoterapia i przychodnia Polskiej Fundacji Gastroenterologii,"aleja Niepodległości 18, Warszawa",ChIJ6-o1OtAyGUcRR0yfqok4Cto,"doctor,health",4.3,10,52.1842261,21.0205512,doctor
52.184355969679,21.019278843531,Profesor Krystyna Czechowicz-Janicka,"aleja Niepodległości 18, Warszawa",ChIJBRqVvNEyGUcRZ1efkNX3lbI,"doctor,health",5,2,52.1841866,21.0205812,doctor
