"x" "y" "name" "vicinity" "place_id" "types" "rating" "user_ratings_total" "lat" "lng" "type"
"979" "52.233909416135" "21.014203967571" "Eurodental" "Al. Jerozolimskie 65/79 Hotel Marriott VI p, Warszawa" "ChIJAQAAk4zMHkcRqakTrhZQQq0" "dentist,health" 1 2 52.22766 21.004348 "dentist"
"980" "52.233909416135" "21.014203967571" "Gabinet stomatologiczno - ortodontyczny - Czochrowska Ewa" "Grzybowska 4/lokal 1, Warszawa" "ChIJXeloyYnMHkcR5XngT-GqUXQ" "dentist,health" 3.4 11 52.238201 21.00174 "dentist"
"981" "52.233909416135" "21.014203967571" "Pracownia stomatologiczno-protetyczna" "Wilcza 14, Warszawa" "ChIJe8hSC_DMHkcR-3THrZWfySg" "dentist,health" 5 1 52.2260563 21.020428 "dentist"
"982" "52.233909416135" "21.014203967571" "Orto-Dens. NZOZ. Ortodoncja, stomatologia" "Lipowa 7, Warszawa" "ChIJA3CVIVzMHkcRkSvMcZOwNEk" "dentist,health" NA NA 52.2412281 21.0230769 "dentist"
"983" "52.233909416135" "21.014203967571" "Smilenation Sp.z o.o" "Twarda 18, Warszawa" "ChIJfYImBSTNHkcRpMiLevR8sT4" "dentist,health" 5 10 52.2344719 20.999164 "dentist"
"984" "52.233909416135" "21.014203967571" "Noble-Dent" "Grzybowska 6, Warszawa" "ChIJx40CTIjMHkcR_IJ8Tm7xvgY" "dentist,health" 3.7 3 52.2378185 21.0003159 "dentist"
"985" "52.233909416135" "21.014203967571" "Green Dental" "Aleje Ujazdowskie 18, Warszawa" "ChIJx91BjvrMHkcRUQ-f_zA47ro" "dentist,health" 5 2 52.226292 21.023858 "dentist"
"986" "52.233909416135" "21.014203967571" "EstetiqDent" "Emilii Plater 20/1, Warszawa" "ChIJ2bTJD-3MHkcRRKpLVI_sDSM" "dentist,health" 5 8 52.225348 21.007394 "dentist"
"987" "52.233909416135" "21.014203967571" "Centrum Medyczne Warszawskiego Uniwersytetu Medycznego Spó³ka z o.o." "00-001, Emilii Plater 21, Warszawa" "ChIJU6rCBO3MHkcRP_3DmDCkZJg" "dentist,health" 2.6 20 52.2247722 21.0074731 "dentist"
"988" "52.233909416135" "21.014203967571" "Ca³odobowe Centrum Stomatologii Ludna Stomatolog Dentysta" "Ludna 10a, Warszawa" "ChIJXSc21vjMHkcR9X1PKWxOGXI" "dentist,health" 3.6 110 52.2305489 21.0334578 "dentist"
"989" "52.233909416135" "21.014203967571" "NZOZ Gabinet Stomatologiczny" "Elektoralna 11, Warszawa" "ChIJ34QiuGLMHkcRKYYIFG4Qjkw" "dentist,health" NA NA 52.241 21.000255 "dentist"
"990" "52.233909416135" "21.014203967571" "Dental Harmony Odbudowy Estetyczne Licówki Implanty Odbudowa Zwarcia Leczenie Kana³owe" "Wybrze¿e Koœciuszkowskie 45, Warszawa" "ChIJhWNqIFrMHkcRsej2ahbGcto" "dentist,health" 5 6 52.241829 21.0270261 "dentist"
"991" "52.233909416135" "21.014203967571" "Pawlikowski Wojciech, lek. stomatolog. Gabinet" "Marsza³kowska 56/m. 2, Warszawa" "ChIJfargsu_MHkcRA0K2fQxFxpc" "dentist,health" NA NA 52.2236459 21.01588 "dentist"
"992" "52.233909416135" "21.014203967571" "Vita-Dent Dental Center" "aleja Jana Paw³a II 26, Warszawa" "ChIJH20zWIjMHkcRFk9WOPC6Jys" "doctor,dentist,health" 4.6 34 52.237508 20.997036 "dentist"
"993" "52.233909416135" "21.014203967571" "Dental-Max. Niepubliczny Zak³ad Opieki Zdrowotnej" "Senatorska 20, Warszawa" "ChIJpUcIiGPMHkcRFKYE4epKb9k" "dentist,health" 4.4 7 52.243951 21.006839 "dentist"
"994" "52.233406038139" "21.043480151597" "Centrum Medyczne PZU Zdrowie" "Górnoœl¹ska 4a, Warszawa" "ChIJOc1Nid8yGUcRwfVDT_iL5TQ" "hospital,doctor,dentist,health" 1.9 59 52.225638 21.0378518 "dentist"
"995" "52.233406038139" "21.043480151597" "KOMPLET Przychodnia Stomatologiczna" "Zwyciêzców 28, Galeria Handlowa Saska Kêpa Ip.lok.30, Warszawa" "ChIJ4f1wrKnNHkcRzzLETHim7Gs" "doctor,dentist,health" 4.5 26 52.231362 21.056174 "dentist"
"996" "52.233406038139" "21.043480151597" "\"DENTALEND\" GABINET STOMATOLOGICZNY dr MA£GORZATA DYLEWSKA" "KoŸmiñska 17, Warszawa" "ChIJncQ6yf3MHkcR4W1JtDObGzs" "doctor,dentist,health" 5 2 52.2263079 21.036072 "dentist"
"997" "52.233406038139" "21.043480151597" "Jeleniewska-Król Joanna, lek. stomatolog. Spec. I stopnia. Gabinet" "Aleja 3 Maja 2, Warszawa" "ChIJL9vARFbMHkcRQjWKIPMpRI4" "dentist,health" 5 2 52.2350592 21.0351626 "dentist"
"998" "52.233406038139" "21.043480151597" "Plakwicz Pawe³, lek. stomatolog. Centrum stomatologii" "Górnoœl¹ska 5, Warszawa" "ChIJDRg4DgLNHkcRfdCCikyN6qM" "dentist,health" 4.5 8 52.2255271 21.0398182 "dentist"
"999" "52.233406038139" "21.043480151597" "dr n. med. Agnieszka Koszewska, ortodonta Warszawa" "Francuska 50/lok.7, Warszawa" "ChIJDdZHZ6zNHkcR1pc_64LXbAs" "dentist,health" 5 3 52.236725 21.052974 "dentist"
"1000" "52.233406038139" "21.043480151597" "Prodentis. Specjalistyczny gabinet stomatologiczny" "Górnoœl¹ska 4A, Warszawa" "ChIJm3nQkv3MHkcRLNAeQNr3YXo" "dentist,health" NA NA 52.2256519 21.037878 "dentist"
"1001" "52.233406038139" "21.043480151597" "Stomatolog-Powiœle.pl - Jadwiga Ci¹pa³a Prywatna Praktyka Stomatologiczna" "Aleja 3 Maja 5, Warszawa" "ChIJyUNxLlbMHkcR57iHQo1kz6E" "dentist,health" 3 2 52.2340538 21.0333332 "dentist"
"1002" "52.233406038139" "21.043480151597" "Dentysta Warszawa Powiœle • Centrum • Œródmieœcie • dentist warsaw poland" "Solec 99, Warszawa" "ChIJA8c_j1fMHkcRPHwCASIRXKM" "dentist,doctor,health" 4.6 10 52.236021 21.030144 "dentist"
"1003" "52.233406038139" "21.043480151597" "ORTOTECH" "Juliana Smulikowskiego 10, Warszawa" "ChIJl4lwiFXMHkcR-OAMBvmSf4g" "dentist,health,store" NA NA 52.2379313 21.0310307 "dentist"
"1004" "52.233406038139" "21.043480151597" "Saska Smile" "Saska 105/99, Warszawa" "ChIJaXpLKqzNHkcRBGagAOyz9ZI" "dentist,health" 3.8 10 52.2372019 21.056828 "dentist"
"1005" "52.233406038139" "21.043480151597" "Kondracki Tomasz, lek. med. stomatolog" "Dobra 11, Warszawa" "ChIJWykwLVjMHkcRDmbEzL3lS6Q" "dentist,health" NA NA 52.236983 21.0297199 "dentist"
"1006" "52.233406038139" "21.043480151597" "Gabinet stomatologiczny - Dental Care 32 | dentysta Praga Po³udnie" "Zwyciêzców 32, Warszawa" "ChIJS9co8ajNHkcRRJqLCxsCrBY" "dentist,health" 4.6 9 52.231895 21.0587651 "dentist"
"1007" "52.233406038139" "21.043480151597" "Imari. Gabinet stomatologiczny" "Walecznych 57, Warszawa" "ChIJS_H8AK_NHkcRjS7ML0DCC-M" "dentist,health" 3 4 52.2364309 21.0610849 "dentist"
"1008" "52.233406038139" "21.043480151597" "Górnicka Maria. Ortodoncja, stomatologia kosmetyczna, aparaty sta³e" "Saska 105, Warszawa" "ChIJ-9r3KqzNHkcRuwaqjiBCBuI" "dentist,health" NA NA 52.2372019 21.056828 "dentist"
"1009" "52.233406038139" "21.043480151597" "Ca³odobowe Centrum Stomatologii Ludna Stomatolog Dentysta" "Ludna 10a, Warszawa" "ChIJXSc21vjMHkcR9X1PKWxOGXI" "dentist,health" 3.6 110 52.2305489 21.0334578 "dentist"
"1010" "52.233406038139" "21.043480151597" "ESTEDENTICA" "Dobra 27/A, Warszawa" "ChIJTSz9oFnMHkcRkHC_W_50eKU" "dentist,hospital,doctor,health" 4.4 20 52.238456 21.0277701 "dentist"
"1011" "52.233406038139" "21.043480151597" "Stomatolog Warszawa • Stomatologia Solec • prywatny gabinet dentystyczny" "Solec 99, Warszawa" "ChIJYXwGiFfMHkcRu6U7L8WkK5w" "dentist,doctor,health" 4.4 48 52.236021 21.030144 "dentist"
"1012" "52.233406038139" "21.043480151597" "Izadent Delikatny Dentysta" "3, Zwyciêzców 53, Warszawa" "ChIJUbEWCKbNHkcRAMymas8lPYA" "dentist,health" 4 7 52.2332919 21.0638866 "dentist"
"1013" "52.233406038139" "21.043480151597" "Green Apple Dental Cabinet Alicja Dziedzicka" "Zwyciêzców 45, Warszawa" "ChIJx8-soqjNHkcRGDAeHPUFB3c" "dentist,health" 5 3 52.232607 21.0615551 "dentist"
"1014" "52.233406038139" "21.043480151597" "Kamiñski Richard. Gabinet stomatologiczny" "Okr¹g 3C/1, Warszawa" "ChIJyUNxLlbMHkcRUukXPWg_VoI" "dentist,health" 5 6 52.2299095 21.0359888 "dentist"
"1015" "52.233406038139" "21.043480151597" "Proimplant" "Cecylii Œniegockiej 8, Warszawa" "ChIJpcls0v3MHkcRPqExTHYU0vo" "doctor,dentist,health" 5 4 52.2267609 21.0360704 "dentist"
"1016" "52.233406038139" "21.043480151597" "Krzywkowski Waldemar. Gabinet stomatologiczny" "Berezyñska 18, Warszawa" "ChIJm0YbgqzNHkcRtV_3Tk13RnA" "dentist,health" 4.9 9 52.235787 21.0510187 "dentist"
"1017" "52.233406038139" "21.043480151597" "Gabinet Stomatologiczny Milord" "Solec lok.P-55, Warszawa" "ChIJa-OmlHjNHkcR_QlwamBkUA8" "dentist,doctor,health" 5 5 52.2345152 21.0335755 "dentist"
"1018" "52.233406038139" "21.043480151597" "GABINET STOMATOLOGICZNY ORTKO" "Francuska 50/LOK. 7, Warszawa" "ChIJ36lbZ6zNHkcRdnTIxPXmRy0" "dentist,health" NA NA 52.236725 21.052974 "dentist"
"1019" "52.233406038139" "21.043480151597" "Smile Team Dental Clinic - Klinika Stomatologiczna" "Mieczys³awa Or³owicza 12, Warszawa" "ChIJlY-DIPnMHkcRaQKiZe4hEUI" "doctor,dentist,health" 4.5 8 52.231283 21.032618 "dentist"
"1020" "52.233406038139" "21.043480151597" "klinika stomatologiczna" "Ludna 10, Warszawa" "ChIJBej5KPnMHkcRrvFzgYV_-L4" "dentist,health" NA NA 52.23048 21.0331048 "dentist"
"1021" "52.233406038139" "21.043480151597" "Karol Kalka" "Cecylii Œniegockiej 8, Warszawa" "ChIJ1cpt0v3MHkcR7i4VMW0gPhs" "dentist,health" NA NA 52.2267609 21.0360704 "dentist"
"1022" "52.233406038139" "21.043480151597" "DentalPlan" "Górnoœl¹ska 5/19, Warszawa" "ChIJi_olDQLNHkcRVy-G4wKjsb0" "dentist,health" NA NA 52.225363 21.0397996 "dentist"
"1023" "52.233406038139" "21.043480151597" "Union-Dental" "Fabryczna 16/22, Warszawa" "ChIJ1SsAhP3MHkcRdhllTJkas6E" "dentist,health" 2.5 8 52.2247188 21.0374641 "dentist"
"1024" "52.233406038139" "21.043480151597" "Brodzikowska Nela, dr nauk med. stomatolog. Gabinet stomatologiczny" "Fabryczna 16/22, Warszawa" "ChIJ1SsAhP3MHkcRZTS8DYWMV3I" "dentist,health" 5 3 52.224792 21.0380308 "dentist"
"1025" "52.233406038139" "21.043480151597" "Gabinet Stomatologiczny" "Fabryczna 16/22, Warszawa" "ChIJN5dihv3MHkcRT4ObnIPlSPE" "dentist,health" NA NA 52.2247844 21.0380164 "dentist"
"1026" "52.233406038139" "21.043480151597" "Stomatolog Dentysta Dental-Expert Solec Powiœle Warszawa" "Rozbrat 22, Warszawa" "ChIJWY8CQpHMHkcRORGCTPNh-mY" "dentist,doctor,health" 5 38 52.2248019 21.0348469 "dentist"
"1027" "52.233406038139" "21.043480151597" "Krzywicki Dariusz, lek. med. Praktyka stomatologiczna" "Paryska 11/15, Warszawa" "ChIJ-VKpdgjNHkcR0aamU0lUGWs" "dentist,health" 5 12 52.2267258 21.058882 "dentist"
"1028" "52.233406038139" "21.043480151597" "Manowski Jerzy. Us³ugi stomatologiczne" "Smolna 9, Warszawa" "ChIJZ5RrpffMHkcRY5cEIB-2Osg" "dentist,health" 5 2 52.23302 21.0246618 "dentist"
"1029" "52.232895403059" "21.072755467845" "Asmed. Niepubliczny Zak³ad Opieki Zdrowotnej" "Aleja Stanów Zjednoczonych 51, Warszawa" "ChIJu9rh37zNHkcR99uGAS6oBvU" "doctor,dentist,health" 4.6 11 52.237501 21.0792535 "dentist"
"1030" "52.232895403059" "21.072755467845" "KOMPLET Przychodnia Stomatologiczna" "Zwyciêzców 28, Galeria Handlowa Saska Kêpa Ip.lok.30, Warszawa" "ChIJ4f1wrKnNHkcRzzLETHim7Gs" "doctor,dentist,health" 4.5 26 52.231362 21.056174 "dentist"
"1031" "52.232895403059" "21.072755467845" "NZOZ GORDENT S.C. Anna i Bart³omiej Gordon" "Bora-Komorowskiego 33, Warszawa" "ChIJGW3kvJ3NHkcRNinzTWo55aA" "dentist,health" 3.7 6 52.224997 21.085901 "dentist"
"1032" "52.232895403059" "21.072755467845" "Family Dent" "aleja Waszyngtona 41, Warszawa" "ChIJoVSriLnNHkcRizS_qFePrgQ" "dentist,health" 5 3 52.242975 21.0736649 "dentist"
"1033" "52.232895403059" "21.072755467845" "Imari. Gabinet stomatologiczny" "Walecznych 57, Warszawa" "ChIJS_H8AK_NHkcRjS7ML0DCC-M" "dentist,health" 3 4 52.2364309 21.0610849 "dentist"
"1034" "52.232895403059" "21.072755467845" "Dudek D. Stomatologiczna poradnia rodzinna" "Aleja Stanów Zjednoczonych 26A, Warszawa" "ChIJh6PtmaDNHkcR1ucuypOTzoI" "dentist,health" 4.2 6 52.2296381 21.0688223 "dentist"
"1035" "52.232895403059" "21.072755467845" "Saska Dental" "Jana Nowaka-Jeziorañskiego 49, Warszawa" "ChIJL2GLx6HNHkcRKM95x5UQdbI" "dentist,health" NA NA 52.2293946 21.0746434 "dentist"
"1036" "52.232895403059" "21.072755467845" "Izadent Delikatny Dentysta" "3, Zwyciêzców 53, Warszawa" "ChIJUbEWCKbNHkcRAMymas8lPYA" "dentist,health" 4 7 52.2332919 21.0638866 "dentist"
"1037" "52.232895403059" "21.072755467845" "Stomatologia - Dentyœci Saska" "Saska 6A, Warszawa" "ChIJBfyNEQrNHkcR0iDkldlwPV8" "dentist,health" 5 3 52.226543 21.06679 "dentist"
"1038" "52.232895403059" "21.072755467845" "NZOZ DentaMedica Urszula Pielka" "gen. Romana Abrahama 2, Warszawa" "ChIJOdbHLJzNHkcRYiYuXQmu4ZA" "dentist,doctor,health" 3.4 7 52.2266302 21.0846037 "dentist"
"1039" "52.232895403059" "21.072755467845" "Gabinet stomatologiczny - Dental Care 32 | dentysta Praga Po³udnie" "Zwyciêzców 32, Warszawa" "ChIJS9co8ajNHkcRRJqLCxsCrBY" "dentist,health" 4.6 9 52.231895 21.0587651 "dentist"
"1040" "52.232895403059" "21.072755467845" "DentalPassion \"Mazik\"" "Ostrobramska 126/lok U14, Warszawa" "ChIJoUNj65fNHkcR-VXw-A4hY8o" "dentist,health" 4.7 23 52.2366135 21.0853983 "dentist"
"1041" "52.232895403059" "21.072755467845" "Meditechnika. A. Jakubowski" "Grenadierów 30 lok. 4, Warszawa" "ChIJC9D3gb7NHkcRPEoSoeApY04" "dentist,health,store" 3.5 2 52.241161 21.081576 "dentist"
"1042" "52.232895403059" "21.072755467845" "Dentysta Praga | DentaCare" "Majdañska 3, Warszawa" "ChIJT4xYGZbNHkcR0AUfj4YQokw" "doctor,dentist,health" 4.9 35 52.2396699 21.0852465 "dentist"
"1043" "52.232895403059" "21.072755467845" "Saska Smile" "Saska 105/99, Warszawa" "ChIJaXpLKqzNHkcRBGagAOyz9ZI" "dentist,health" 3.8 10 52.2372019 21.056828 "dentist"
"1044" "52.232895403059" "21.072755467845" "Stomatologia Zabielscy" "Kinowa 23, Warszawa" "ChIJHYNlS7fNHkcR392TwVoz248" "dentist,health" 5 14 52.2435302 21.0690881 "dentist"
"1045" "52.232895403059" "21.072755467845" "PROVITAL- medical-dental clinic" "Brazylijska 13/U1, Warszawa" "ChIJTxDl8qbNHkcRA_gcme2nu3E" "doctor,dentist,health" 4.1 36 52.2314003 21.0665319 "dentist"
"1046" "52.232895403059" "21.072755467845" "Pani Ortodontka- Ortodoncja i stomatologia rodzinna- Goc³aw; dentysta, chirurg, protetyk, implanty" "gen. Romana Abrahama 12/209, Warszawa" "ChIJWVhUiZzNHkcRkbKCqAX7IKQ" "doctor,dentist,health" 4.7 23 52.2276536 21.0893167 "dentist"
"1047" "52.232895403059" "21.072755467845" "Smile Stomatologia" "Ostrobramska 126/Lokal 1, Warszawa" "ChIJRRNXuZfNHkcRh5N2Hx95Qk0" "dentist,health" 4.8 50 52.236625 21.085554 "dentist"
"1048" "52.232895403059" "21.072755467845" "Górnicka Maria. Ortodoncja, stomatologia kosmetyczna, aparaty sta³e" "Saska 105, Warszawa" "ChIJ-9r3KqzNHkcRuwaqjiBCBuI" "dentist,health" NA NA 52.2372019 21.056828 "dentist"
"1049" "52.232895403059" "21.072755467845" "Green Apple Dental Cabinet Alicja Dziedzicka" "Zwyciêzców 45, Warszawa" "ChIJx8-soqjNHkcRGDAeHPUFB3c" "dentist,health" 5 3 52.232607 21.0615551 "dentist"
"1050" "52.232895403059" "21.072755467845" "Dentystanapradze.pl" "aleja Waszyngtona 132, Warszawa" "ChIJEUun2L7NHkcRzPYtPULHW2Q" "dentist,doctor,health" 4.6 22 52.2439465 21.0814714 "dentist"
"1051" "52.232895403059" "21.072755467845" "ASDENT NZOZ Dental Prosthetics" "ul, Bora-Komorowskiego 35, Warszawa" "ChIJn5OS6Z3NHkcRWPljGV3qpTU" "dentist,health" 3.8 12 52.2253032 21.0841528 "dentist"
"1052" "52.232895403059" "21.072755467845" "dr n. med. Agnieszka Koszewska, ortodonta Warszawa" "Francuska 50/lok.7, Warszawa" "ChIJDdZHZ6zNHkcR1pc_64LXbAs" "dentist,health" 5 3 52.236725 21.052974 "dentist"
"1053" "52.232895403059" "21.072755467845" "DewaDent Dentysta Stomatolog Praga Po³udnie" "3A, Aleja Stanów Zjednoczonych 72, Warszawa" "ChIJRc5yTb7NHkcRbSE0pXeI3Jw" "dentist,health" 2.3 3 52.2431706 21.0849138 "dentist"
"1054" "52.232895403059" "21.072755467845" "Bo-dental Klinika Dentystyczna" "Miêdzyborska 60/62, Warszawa" "ChIJpWiaRbzNHkcRsjKmq_kyC9Q" "dentist,health" 4.3 14 52.2397019 21.07968 "dentist"
"1055" "52.232895403059" "21.072755467845" "Stardent Dental Clinic, Dentist Barbara Binda" "gen. Romana Abrahama 6, Warszawa" "ChIJl6I7I5zNHkcRN-i4os_Gi40" "dentist,health" 4 26 52.2277138 21.0857449 "dentist"
"1056" "52.232895403059" "21.072755467845" "Krzywicki Dariusz, lek. med. Praktyka stomatologiczna" "Paryska 11/15, Warszawa" "ChIJ-VKpdgjNHkcR0aamU0lUGWs" "dentist,health" 5 12 52.2267258 21.058882 "dentist"
"1057" "52.232895403059" "21.072755467845" "Imari" "Aleja Stanów Zjednoczonych 32/16, Warszawa" "ChIJZWQKIqfNHkcRZpL5grqv2l0" "dentist,health" 4.2 18 52.2325537 21.0764765 "dentist"
"1058" "52.232895403059" "21.072755467845" "SMILE VISION" "Aleja Stanów Zjednoczonych 32/lok. 16, Warszawa" "ChIJJwZQRaLNHkcRvHjBwJEGwtM" "dentist,health" 5 1 52.23298 21.07673 "dentist"
"1059" "52.232895403059" "21.072755467845" "Saskie Centrum Zdrowia i Odnowy" "Miêdzynarodowa 31a/43, Warszawa" "ChIJraGA2qbNHkcRPLPXRMhZq0U" "dentist,physiotherapist,doctor,health" 5 5 52.2303157 21.0679655 "dentist"
"1060" "52.232895403059" "21.072755467845" "Luxdent NZOZ s.c." "Zwyciêzców 42, Warszawa" "ChIJk_CG2KXNHkcRXm3kQfiq0Ck" "dentist,health" 5 2 52.233061 21.065513 "dentist"
"1061" "52.232895403059" "21.072755467845" "Vitadentica" "gen. Stanis³awa Skalskiego 3, Warszawa" "ChIJCdHlRp_NHkcR-CIrcTxuxgk" "dentist,doctor,health" 5 11 52.2295672 21.0790837 "dentist"
"1062" "52.232895403059" "21.072755467845" "Dental Spa Stomatologia Ortodoncja Protetyka" "gen. Stanis³awa Skalskiego 1/lok.17, Warszawa" "ChIJsY50cJ_NHkcRLwv0QHLX76c" "dentist,doctor,health" 4.9 17 52.228665 21.077585 "dentist"
"1063" "52.232895403059" "21.072755467845" "Agnieszka Wieczorek Gabinet Stomatologii i Medycyny Estetycznej" "Egipska 4, Warszawa" "ChIJwS_-iwrNHkcR75SyKn3rTJ4" "doctor,dentist,health" 4.4 13 52.225556 21.070498 "dentist"
"1064" "52.232895403059" "21.072755467845" "Stomatologia" "Kardyna³a Aleksandra Kakowskiego 5, Warszawa" "ChIJl52_oPTNHkcRvQeiTQ_2A18" "dentist,health" 5 3 52.2310987 21.0852624 "dentist"
"1065" "52.232895403059" "21.072755467845" "Adaszkiewicz Renata, lek. stomatolog" "Miêdzyborska 19, Warszawa" "ChIJHZzXu5nNHkcRAkeDQ0oVyzw" "dentist,health" 4.2 5 52.233067 21.0857639 "dentist"
"1066" "52.232895403059" "21.072755467845" "STOMYK Child Dentistry Warsaw" "Genera³a Romana Abrahama 2B/lok.1, Warszawa" "ChIJ78-LzJ3NHkcRrZlrUiuAvtw" "doctor,dentist,health" 4.3 6 52.226634 21.0852491 "dentist"
"1067" "52.232895403059" "21.072755467845" "DentaPrim" "Grenadierów 25/27/39, Warszawa" "ChIJCdzdkr3NHkcRKfI9Hr-2yno" "dentist,health" 3.4 46 52.239263 21.0837291 "dentist"
"1068" "52.232895403059" "21.072755467845" "Przychodnia Stomatologiczna Estima" "Ateñska 4, Warszawa" "ChIJ30UhlgvNHkcRVVM1Xwf7H5I" "dentist,health" 5 16 52.223133 21.0662719 "dentist"
"1069" "52.232895403059" "21.072755467845" "Klinika Moreno" "aleja Waszyngtona 45/51, Warszawa" "ChIJmyFEbbnNHkcRbMuvPzaTuc8" "doctor,dentist,health" 4.3 17 52.2435115 21.0768149 "dentist"
"1070" "52.232895403059" "21.072755467845" "Dental Newsweek" "Ateñska 2/42, Warszawa" "ChIJl095kQvNHkcRRGmclPinA5c" "dentist,health" NA NA 52.2227429 21.0658271 "dentist"
"1071" "52.232895403059" "21.072755467845" "Olczak-Kowalczyk Dorota, dr hab. nauk med. Gabinet stomatologiczny" "Giuseppe Garibaldiego 4/16cg, Warszawa" "ChIJSej3Ar_NHkcRFxProTxtU2M" "dentist,health" NA NA 52.2437331 21.0833105 "dentist"
"1072" "52.232895403059" "21.072755467845" "GABINET STOMATOLOGICZNY ORTKO" "Francuska 50/LOK. 7, Warszawa" "ChIJ36lbZ6zNHkcRdnTIxPXmRy0" "dentist,health" NA NA 52.236725 21.052974 "dentist"
"1073" "52.232377511392" "21.10202990393" "DOBRY DENTYSTA" "Stanis³awa Miko³ajczyka 12, Warszawa" "ChIJx3tqtYXNHkcR1VQDX5gZwBk" "dentist,doctor,health" 4.1 9 52.229139 21.101159 "dentist"
"1074" "52.232377511392" "21.10202990393" "Promenadent - gabinet stomatologiczny" "Jana Nowaka-Jeziorañskiego 9/U10, Warszawa" "ChIJs59JE4bNHkcR4IKWVltFLoU" "doctor,dentist,health" 5 1 52.2298113 21.1052212 "dentist"
"1075" "52.232377511392" "21.10202990393" "NZOZ GORDENT S.C. Anna i Bart³omiej Gordon" "Bora-Komorowskiego 33, Warszawa" "ChIJGW3kvJ3NHkcRNinzTWo55aA" "dentist,health" 3.7 6 52.224997 21.085901 "dentist"
"1076" "52.232377511392" "21.10202990393" "Vital. Gabinet stomatologiczny. Zabadeusz M." "Szko³y Orl¹t 4, Warszawa" "ChIJF3krAYfNHkcR2iptDsW4QGY" "dentist,health" 4.5 2 52.2274416 21.1059187 "dentist"
"1077" "52.232377511392" "21.10202990393" "Violadent. Gabinet stomatologiczny. Kalinowska-Cierpucha W." "Sulejkowska 56/58, Warszawa" "ChIJYZ8gqZPNHkcRz6rBmAFquwk" "dentist,health" 5 6 52.2405397 21.0982599 "dentist"
"1078" "52.232377511392" "21.10202990393" "Rock Your Smile - Ostrobramska" "Ostrobramska 91, Warszawa" "ChIJmShmOZDNHkcR3hqMkvHMwck" "dentist,health" 4.8 17 52.2345551 21.0969741 "dentist"
"1079" "52.232377511392" "21.10202990393" "Poradnia Stomatologiczna DENTAL CRESCO" "£ukowska 2A/lok. 14, Warszawa" "ChIJe2fdgYnNHkcRLUway1N7HT0" "doctor,dentist,health" 4.8 19 52.236947 21.112157 "dentist"
"1080" "52.232377511392" "21.10202990393" "Pani Ortodontka- Ortodoncja i stomatologia rodzinna- Goc³aw; dentysta, chirurg, protetyk, implanty" "gen. Romana Abrahama 12/209, Warszawa" "ChIJWVhUiZzNHkcRkbKCqAX7IKQ" "doctor,dentist,health" 4.7 23 52.2276536 21.0893167 "dentist"
"1081" "52.232377511392" "21.10202990393" "Lecznica Stomatologiczno - Protetyczna" "Grochowska 142, Warszawa" "ChIJySGHMpPNHkcRJaAiO8sXCeE" "dentist,health" NA NA 52.243162 21.1000794 "dentist"
"1082" "52.232377511392" "21.10202990393" "DentalPassion \"Mazik\"" "Ostrobramska 126/lok U14, Warszawa" "ChIJoUNj65fNHkcR-VXw-A4hY8o" "dentist,health" 4.7 23 52.2366135 21.0853983 "dentist"
"1083" "52.232377511392" "21.10202990393" "AS. Surowiecka A., lek. stomatolog" "Brygady Poœcigowej 6, Warszawa" "ChIJ-bM-bYLNHkcRkUQZEjCUY2Q" "dentist,health" 3.4 5 52.2226499 21.095579 "dentist"
"1084" "52.232377511392" "21.10202990393" "NZOZ DentaMedica Urszula Pielka" "gen. Romana Abrahama 2, Warszawa" "ChIJOdbHLJzNHkcRYiYuXQmu4ZA" "dentist,doctor,health" 3.4 7 52.2266302 21.0846037 "dentist"
"1085" "52.232377511392" "21.10202990393" "Pracownia Techniki Dentystycznej Laboratorium Protetyczne" "£ukowska 2C/24, Warszawa" "ChIJ5y6mvIvNHkcRtIx9cIP6-fI" "dentist,health" 5 1 52.237363 21.112133 "dentist"
"1086" "52.232377511392" "21.10202990393" "Smile Stomatologia" "Ostrobramska 126/Lokal 1, Warszawa" "ChIJRRNXuZfNHkcRh5N2Hx95Qk0" "dentist,health" 4.8 50 52.236625 21.085554 "dentist"
"1087" "52.232377511392" "21.10202990393" "Dentysta Praga | DentaCare" "Majdañska 3, Warszawa" "ChIJT4xYGZbNHkcR0AUfj4YQokw" "doctor,dentist,health" 4.9 35 52.2396699 21.0852465 "dentist"
"1088" "52.232377511392" "21.10202990393" "Aleksdent - centrum stomatologii i implantologii Warszawa" "Rodziewiczówny 7 lok. u¿. Nr5, Warszawa" "ChIJHWkqt4vNHkcRmoxOroFNWjE" "dentist,doctor,health" 4.7 14 52.237148 21.112898 "dentist"
"1089" "52.232377511392" "21.10202990393" "Dentist Adam Bolc" "Perkuna 86, Warszawa" "ChIJkfs8DpDNHkcRlJLZr_lRS1Y" "dentist,doctor,health" 2.6 5 52.2336029 21.096301 "dentist"
"1090" "52.232377511392" "21.10202990393" "Dental clinic Goc³aw" "gen. Augusta Emila Fieldorfa „Nila” 5, Warszawa" "ChIJIdLtqILNHkcRKloiBWxuPms" "doctor,dentist,health" 3.6 140 52.223197 21.0905971 "dentist"
"1091" "52.232377511392" "21.10202990393" "Jankowski Miros³aw, lek. stomatolog. Stomatologia i Protetyka" "gen. Romana Abrahama 18, Warszawa" "ChIJqwbsrJzNHkcRU7l0o4oFyQw" "dentist,health" 5 1 52.227381 21.0930511 "dentist"
